campaign_id,start_date,end_date,duration_days,channel,segment,objective,product,region,ab_group,budget,impressions,clicks,ctr,conversions,cvr,revenue,roi,cpc,cpa,success
CAMP06198,2023-07-20,2023-09-01,43,Social Media,Dormant,Brand Awareness,Electronics,North,B,401813,340870,72069,21.14,2708,3.76,5451774,1256.79,5.58,148.38,True
CAMP06199,2022-01-11,2022-01-19,8,Content Marketing,Premium,Upsell,Fashion,Central,A,179669,265287,36461,13.74,918,2.52,2703848,1404.91,4.93,195.72,True
CAMP06200,2024-06-04,2024-06-24,20,Social Media,Premium,Conversion,Beauty,West,B,358164,259527,59816,23.05,2450,4.1,10332066,2784.73,5.99,146.19,True
CAMP06201,2024-07-21,2024-09-16,57,SEO,New Customers,Brand Awareness,Home & Living,East,B,398833,896794,260600,29.06,14875,5.71,41025925,10186.49,1.53,26.81,True
CAMP06202,2024-05-06,2024-05-18,12,Social Media,New Customers,Brand Awareness,Sports,East,B,444914,300819,67605,22.47,2701,4.0,6016525,1252.29,6.58,164.72,True
CAMP06203,2023-01-11,2023-01-27,16,PPC,New Customers,Conversion,Fashion,North,A,214222,56142,19364,34.49,1240,6.41,2242818,946.96,11.06,172.76,True
CAMP06204,2024-10-29,2024-12-20,52,Social Media,Premium,Conversion,Home & Living,West,B,316833,272729,62669,22.98,2560,4.09,11600651,3561.44,5.06,123.76,True
CAMP06205,2022-07-21,2022-07-30,9,SEO,Premium,Brand Awareness,Fashion,Central,A,231853,382594,97551,25.5,4885,5.01,19973563,8514.75,2.38,47.46,True
CAMP06206,2023-01-27,2023-03-01,33,SEO,Returning,Lead Generation,Fashion,South,A,324169,602487,169857,28.19,9406,5.54,38916640,11905.05,1.91,34.46,True
CAMP06207,2024-04-20,2024-05-07,17,Email,Premium,Retention,Sports,East,B,235480,268901,63648,23.67,3081,4.84,2064915,776.9,3.7,76.43,True
CAMP06208,2024-09-11,2024-09-26,15,PPC,Returning,Brand Awareness,Food & Beverage,Central,A,104576,35825,13054,36.44,883,6.77,3895486,3625.03,8.01,118.43,True
CAMP06209,2024-06-19,2024-06-27,8,Email,Returning,Retention,Food & Beverage,Central,A,495436,583253,145921,25.02,7467,5.12,34379166,6839.17,3.4,66.35,True
CAMP06210,2022-04-04,2022-04-28,24,Social Media,Dormant,Conversion,Electronics,South,B,249894,219659,42748,19.46,1478,3.46,5032348,1913.79,5.85,169.08,True
CAMP06211,2024-06-26,2024-07-08,12,Email,Returning,Conversion,Sports,Central,B,14379,16686,4786,28.69,280,5.87,767736,5239.29,3.0,51.35,True
CAMP06212,2022-04-01,2022-05-16,45,PPC,Returning,Lead Generation,Food & Beverage,West,B,376397,111208,49843,44.82,4148,8.32,7416082,1870.28,7.55,90.74,True
CAMP06213,2024-12-28,2025-01-05,8,PPC,New Customers,Conversion,Fashion,Central,A,92625,31139,10306,33.1,633,6.15,2058471,2122.37,8.99,146.33,True
CAMP06214,2024-09-09,2024-10-24,45,Influencer,Returning,Brand Awareness,Beauty,East,A,478616,169706,25011,14.74,688,2.75,900887,88.23,19.14,695.66,False
CAMP06215,2022-02-15,2022-03-27,40,Content Marketing,New Customers,Brand Awareness,Home & Living,West,B,406122,627125,89534,14.28,2343,2.62,10373349,2454.24,4.54,173.33,True
CAMP06216,2024-04-29,2024-06-26,58,Social Media,At-Risk,Conversion,Food & Beverage,West,B,226974,162863,29139,17.89,926,3.18,4156044,1731.07,7.79,245.11,True
CAMP06217,2022-04-04,2022-04-12,8,Social Media,Premium,Conversion,Electronics,North,B,400746,379686,74586,19.64,2604,3.49,6478982,1516.73,5.37,153.9,True
CAMP06218,2023-10-21,2023-11-23,33,Influencer,New Customers,Conversion,Food & Beverage,Central,B,17589,7404,1404,18.97,49,3.54,166025,843.91,12.53,358.96,False
CAMP06219,2024-09-06,2024-10-21,45,Email,Dormant,Lead Generation,Sports,East,B,348956,450789,126500,28.06,7261,5.74,36233285,10283.34,2.76,48.06,True
CAMP06220,2022-06-14,2022-08-09,56,Social Media,Returning,Conversion,Home & Living,North,B,297517,266219,59880,22.49,2394,4.0,2230772,649.8,4.97,124.28,True
CAMP06221,2022-04-25,2022-05-14,19,SEO,Returning,Brand Awareness,Food & Beverage,South,A,71822,163795,49305,30.1,2915,5.91,9849728,13614.08,1.46,24.64,True
CAMP06222,2024-03-31,2024-05-01,31,SEO,Premium,Lead Generation,Fashion,North,B,496849,1091188,323824,29.68,18876,5.83,32554660,6452.22,1.53,26.32,True
CAMP06223,2024-02-12,2024-03-08,25,PPC,Returning,Lead Generation,Home & Living,East,A,162495,50832,19357,38.08,1368,7.07,3043452,1772.95,8.39,118.78,True
CAMP06224,2022-05-22,2022-07-20,59,Social Media,New Customers,Lead Generation,Food & Beverage,Central,B,302428,247311,45718,18.49,1502,3.29,7009744,2217.82,6.62,201.35,True
CAMP06225,2023-07-01,2023-08-14,44,SEO,New Customers,Upsell,Beauty,West,B,368381,634256,215975,34.05,14445,6.69,67015167,18091.81,1.71,25.5,True
CAMP06226,2022-04-29,2022-05-15,16,PPC,At-Risk,Brand Awareness,Home & Living,West,B,112315,28253,12743,45.1,1067,8.38,1138620,913.77,8.81,105.26,True
CAMP06227,2023-08-28,2023-10-07,40,Content Marketing,Returning,Conversion,Beauty,West,B,469571,932883,138464,14.84,3767,2.72,7963693,1595.95,3.39,124.65,True
CAMP06228,2022-08-28,2022-09-27,30,Email,At-Risk,Brand Awareness,Fashion,Central,A,356592,451952,94343,20.87,4028,4.27,14278351,3904.11,3.78,88.53,True
CAMP06229,2024-12-26,2025-01-06,11,SEO,Premium,Brand Awareness,Fashion,West,B,166081,364556,125837,34.52,8532,6.78,12816911,7617.27,1.32,19.47,True
CAMP06230,2023-12-31,2024-02-12,43,Social Media,New Customers,Lead Generation,Beauty,North,B,426390,296716,56692,19.11,1925,3.4,5674075,1230.72,7.52,221.5,True
CAMP06231,2022-10-12,2022-11-14,33,Social Media,Dormant,Conversion,Fashion,East,B,35803,30448,6696,21.99,261,3.91,760824,2025.03,5.35,137.18,True
CAMP06232,2022-03-15,2022-05-01,47,Email,Returning,Brand Awareness,Beauty,West,A,142391,168724,36972,21.91,1657,4.48,1392991,878.29,3.85,85.93,True
CAMP06233,2023-03-12,2023-05-01,50,SEO,Returning,Conversion,Food & Beverage,Central,B,153306,324260,116421,35.9,8210,7.05,12644473,8147.87,1.32,18.67,True
CAMP06234,2022-07-12,2022-08-22,41,Email,At-Risk,Lead Generation,Electronics,South,B,216431,231172,50215,21.72,2231,4.44,10072367,4553.85,4.31,97.01,True
CAMP06235,2023-09-18,2023-10-31,43,Social Media,Returning,Brand Awareness,Beauty,North,B,127588,115689,21866,18.9,734,3.36,507551,297.8,5.83,173.83,True
CAMP06236,2023-11-22,2023-12-20,28,Social Media,At-Risk,Brand Awareness,Beauty,Central,A,184324,178583,29054,16.27,840,2.89,3771518,1946.14,6.34,219.43,True
CAMP06237,2023-04-06,2023-05-29,53,PPC,New Customers,Retention,Electronics,Central,A,292497,81400,29193,35.86,1944,6.66,8989222,2973.27,10.02,150.46,True
CAMP06238,2024-02-04,2024-03-11,36,Email,At-Risk,Brand Awareness,Beauty,West,B,432085,446554,112109,25.11,5757,5.14,5066154,1072.49,3.85,75.05,True
CAMP06239,2024-06-07,2024-07-20,43,Email,At-Risk,Brand Awareness,Electronics,West,A,354367,488306,110352,22.6,5101,4.62,13694706,3764.55,3.21,69.47,True
CAMP06240,2023-07-28,2023-09-12,46,Social Media,Premium,Lead Generation,Food & Beverage,West,B,494880,388302,70936,18.27,2303,3.25,4554684,820.36,6.98,214.88,True
CAMP06241,2022-06-09,2022-06-19,10,SEO,Returning,Conversion,Food & Beverage,North,B,421339,928843,315568,33.97,21059,6.67,30854067,7222.86,1.34,20.01,True
CAMP06242,2023-04-25,2023-05-07,12,SEO,Returning,Retention,Food & Beverage,East,A,228729,430330,132464,30.78,8009,6.05,16716256,7208.32,1.73,28.56,True
CAMP06243,2024-08-21,2024-09-15,25,Social Media,New Customers,Conversion,Fashion,East,A,280742,238439,46862,19.65,1637,3.49,6972164,2383.48,5.99,171.5,True
CAMP06244,2024-06-19,2024-06-29,10,Email,Dormant,Retention,Food & Beverage,West,A,303338,385683,77509,20.1,3186,4.11,13742389,4430.39,3.91,95.21,True
CAMP06245,2022-03-02,2022-04-14,43,Content Marketing,Dormant,Brand Awareness,Fashion,South,B,334643,447978,53429,11.93,1168,2.19,4564345,1263.94,6.26,286.51,True
CAMP06246,2022-06-22,2022-07-04,12,PPC,New Customers,Conversion,Sports,West,A,192166,46293,16337,35.29,1070,6.55,2495191,1198.46,11.76,179.59,True
CAMP06247,2022-08-27,2022-10-11,45,Influencer,At-Risk,Retention,Electronics,Central,A,55309,22683,3657,16.13,110,3.01,513263,827.99,15.12,502.81,True
CAMP06248,2023-04-22,2023-06-03,42,PPC,Premium,Lead Generation,Fashion,East,B,316984,82542,29069,35.22,1901,6.54,5505299,1636.78,10.9,166.75,True
CAMP06249,2022-10-24,2022-12-13,50,Social Media,New Customers,Conversion,Home & Living,South,A,202787,144642,25061,17.33,771,3.08,2016476,894.38,8.09,263.02,True
CAMP06250,2024-01-24,2024-03-05,41,Email,Returning,Lead Generation,Beauty,North,B,170476,188234,42358,22.5,1949,4.6,1523743,793.82,4.02,87.47,True
CAMP06251,2022-04-29,2022-05-12,13,SEO,New Customers,Lead Generation,Sports,South,A,495556,927481,272459,29.38,15721,5.77,16071538,3143.13,1.82,31.52,True
CAMP06252,2023-02-12,2023-03-29,45,PPC,Returning,Brand Awareness,Fashion,East,A,494067,148320,59515,40.13,4435,7.45,11578880,2243.58,8.3,111.4,True
CAMP06253,2023-05-31,2023-07-07,37,PPC,Returning,Brand Awareness,Food & Beverage,West,A,473258,112369,42108,37.47,2930,6.96,2377475,402.36,11.24,161.52,True
CAMP06254,2022-11-07,2022-12-30,53,Influencer,Premium,Retention,Sports,West,A,113556,52036,8084,15.54,234,2.9,152843,34.6,14.05,485.28,False
CAMP06255,2022-08-16,2022-09-13,28,Email,At-Risk,Lead Generation,Electronics,West,B,252798,306640,82453,26.89,4535,5.5,10688028,4127.89,3.07,55.74,True
CAMP06256,2022-08-25,2022-10-15,51,Email,Premium,Brand Awareness,Beauty,East,B,300821,328790,76810,23.36,3670,4.78,10894910,3521.73,3.92,81.97,True
CAMP06257,2022-01-06,2022-02-20,45,SEO,Returning,Lead Generation,Food & Beverage,Central,B,446984,830040,267087,32.18,16881,6.32,14657483,3179.2,1.67,26.48,True
CAMP06258,2024-03-23,2024-04-03,11,PPC,New Customers,Upsell,Sports,West,A,273509,74793,25147,33.62,1570,6.24,3498725,1179.2,10.88,174.21,True
CAMP06259,2023-08-04,2023-09-08,35,PPC,New Customers,Lead Generation,Home & Living,South,B,128879,41001,15829,38.61,1134,7.17,643279,399.13,8.14,113.65,True
CAMP06260,2023-04-03,2023-05-28,55,Influencer,Returning,Retention,Sports,East,B,239215,89185,13294,14.91,369,2.78,1621867,578.0,17.99,648.28,True
CAMP06261,2024-01-06,2024-02-21,46,Social Media,Premium,Brand Awareness,Fashion,West,A,458047,308848,63779,20.65,2341,3.67,7786110,1599.85,7.18,195.66,True
CAMP06262,2023-03-29,2023-04-21,23,Email,Returning,Retention,Home & Living,East,B,144729,151356,37301,24.64,1880,5.04,8363504,5678.73,3.88,76.98,True
CAMP06263,2022-10-23,2022-11-08,16,Social Media,Premium,Upsell,Fashion,Central,A,494469,389820,64221,16.47,1880,2.93,8027952,1523.55,7.7,263.02,True
CAMP06264,2023-01-20,2023-02-14,25,Social Media,Premium,Conversion,Beauty,South,B,301334,267102,55826,20.9,2074,3.72,5835482,1836.55,5.4,145.29,True
CAMP06265,2024-10-02,2024-10-17,15,Social Media,Premium,Lead Generation,Electronics,Central,B,197396,159070,36343,22.85,1476,4.06,1647402,734.57,5.43,133.74,True
CAMP06266,2022-06-20,2022-08-14,55,PPC,Returning,Retention,Home & Living,North,A,234087,60363,22631,37.49,1575,6.96,6560633,2702.65,10.34,148.63,True
CAMP06267,2023-07-10,2023-08-01,22,SEO,Dormant,Conversion,Home & Living,East,B,270639,537915,191722,35.64,13422,7.0,49034538,18018.06,1.41,20.16,True
CAMP06268,2022-07-03,2022-08-30,58,Social Media,At-Risk,Retention,Home & Living,West,B,84036,76254,14720,19.3,505,3.43,1522465,1711.68,5.71,166.41,True
CAMP06269,2022-04-10,2022-05-12,32,SEO,Premium,Conversion,Beauty,East,A,213133,365345,113671,31.11,6947,6.11,23610540,10977.84,1.87,30.68,True
CAMP06270,2024-11-08,2024-11-21,13,PPC,Returning,Conversion,Electronics,North,B,55000,18350,7536,41.07,574,7.63,2164656,3835.74,7.3,95.82,True
CAMP06271,2024-10-31,2024-12-15,45,Content Marketing,Premium,Conversion,Fashion,Central,B,456737,883118,116261,13.16,2806,2.41,6325149,1284.86,3.93,162.77,True
CAMP06272,2022-09-24,2022-11-19,56,Influencer,Premium,Conversion,Sports,West,B,352344,156121,27423,17.57,899,3.28,2242115,536.34,12.85,391.93,True
CAMP06273,2024-10-29,2024-11-19,21,Email,New Customers,Upsell,Electronics,East,B,120865,149765,33953,22.67,1574,4.64,3474569,2774.75,3.56,76.79,True
CAMP06274,2022-09-13,2022-10-21,38,SEO,Premium,Brand Awareness,Beauty,North,B,272960,452889,158940,35.09,10956,6.89,47707488,17377.83,1.72,24.91,True
CAMP06275,2023-03-14,2023-04-14,31,PPC,Dormant,Conversion,Beauty,West,A,301307,101143,30945,30.6,1758,5.68,7370005,2346.01,9.74,171.39,True
CAMP06276,2023-07-05,2023-08-26,52,Influencer,New Customers,Conversion,Fashion,West,B,44822,20903,3802,18.19,129,3.4,640030,1327.94,11.79,347.46,True
CAMP06277,2024-05-09,2024-06-10,32,SEO,New Customers,Lead Generation,Home & Living,East,A,251310,499743,140604,28.14,7770,5.53,11312973,4401.6,1.79,32.34,True
CAMP06278,2022-04-24,2022-06-10,47,Email,Premium,Brand Awareness,Home & Living,East,B,326044,462969,110940,23.96,5437,4.9,19764149,5961.8,2.94,59.97,True
CAMP06279,2023-08-04,2023-08-20,16,Email,New Customers,Retention,Fashion,Central,A,289061,361050,84844,23.5,4078,4.81,18059678,6147.7,3.41,70.88,True
CAMP06280,2023-04-15,2023-05-31,46,Social Media,New Customers,Upsell,Electronics,Central,A,437976,390569,77187,19.76,2711,3.51,6451959,1373.13,5.67,161.56,True
CAMP06281,2023-05-05,2023-06-02,28,Influencer,Returning,Conversion,Fashion,West,A,92080,38864,6384,16.43,195,3.07,120230,30.57,14.42,472.21,False
CAMP06282,2023-07-22,2023-08-04,13,Influencer,At-Risk,Upsell,Sports,West,A,438510,189440,27979,14.77,771,2.76,1187419,170.78,15.67,568.75,True
CAMP06283,2022-03-21,2022-05-17,57,PPC,New Customers,Retention,Food & Beverage,West,A,395170,101287,33303,32.88,2033,6.11,1559199,294.56,11.87,194.38,True
CAMP06284,2022-08-21,2022-10-06,46,Email,At-Risk,Lead Generation,Electronics,West,A,273160,401930,79899,19.88,3248,4.07,13842688,4967.61,3.42,84.1,True
CAMP06285,2022-07-04,2022-07-22,18,SMS,Returning,Brand Awareness,Electronics,South,B,179504,414302,126024,30.42,4855,3.85,6222627,3366.57,1.42,36.97,True
CAMP06286,2022-05-01,2022-06-23,53,SMS,Premium,Conversion,Home & Living,Central,B,267979,801512,300104,37.44,14233,4.74,49652722,18428.59,0.89,18.83,True
CAMP06287,2022-12-02,2022-12-17,15,Content Marketing,Returning,Brand Awareness,Sports,South,A,498160,683425,92480,13.53,2294,2.48,3243714,551.14,5.39,217.16,True
CAMP06288,2023-11-25,2023-12-30,35,Email,New Customers,Upsell,Sports,East,A,378188,455537,86742,19.04,3378,3.89,14296822,3680.35,4.36,111.96,True
CAMP06289,2022-01-05,2022-02-17,43,PPC,At-Risk,Conversion,Fashion,West,B,233382,55286,21899,39.61,1610,7.36,1572605,573.83,10.66,144.96,True
CAMP06290,2022-10-12,2022-10-27,15,Email,Premium,Brand Awareness,Sports,Central,A,194043,209467,51071,24.38,2546,4.99,11576808,5866.1,3.8,76.21,True
CAMP06291,2024-06-11,2024-07-05,24,Influencer,Premium,Conversion,Fashion,East,B,279231,96457,18053,18.72,630,3.49,2390126,755.97,15.47,443.22,True
CAMP06292,2022-06-03,2022-06-23,20,Email,Returning,Retention,Food & Beverage,North,A,401493,431804,93935,21.75,4179,4.45,7818345,1847.32,4.27,96.07,True
CAMP06293,2024-07-10,2024-08-02,23,Social Media,Returning,Conversion,Electronics,North,A,29738,20393,3861,18.93,129,3.37,265384,792.41,7.7,230.53,True
CAMP06294,2024-05-07,2024-05-21,14,Email,Dormant,Brand Awareness,Home & Living,Central,A,177141,233915,57237,24.47,2864,5.01,13319725,7419.28,3.09,61.85,True
CAMP06295,2024-01-13,2024-02-19,37,Social Media,Dormant,Conversion,Home & Living,South,B,297271,230566,51576,22.37,2051,3.98,3342905,1024.53,5.76,144.94,True
CAMP06296,2023-01-25,2023-03-08,42,Influencer,New Customers,Lead Generation,Sports,South,A,136077,45135,6092,13.5,153,2.52,594614,336.97,22.34,889.39,True
CAMP06297,2024-12-08,2025-02-03,57,Influencer,Returning,Brand Awareness,Food & Beverage,East,A,344445,146174,23240,15.9,689,2.97,2163098,528.0,14.82,499.92,True
CAMP06298,2022-06-30,2022-07-27,27,Email,New Customers,Conversion,Beauty,East,B,78157,79457,21389,26.92,1177,5.51,1350858,1628.39,3.65,66.4,True
CAMP06299,2024-09-15,2024-10-15,30,Social Media,Returning,Conversion,Fashion,East,B,217970,206750,42663,20.64,1565,3.67,4516174,1971.92,5.11,139.28,True
CAMP06300,2024-04-06,2024-05-26,50,PPC,Returning,Conversion,Sports,Central,B,12809,3208,1463,45.62,123,8.47,543137,4140.28,8.76,104.14,True
CAMP06301,2023-01-27,2023-03-01,33,Email,Premium,Lead Generation,Electronics,East,B,198295,276404,69887,25.28,3614,5.17,17744560,8848.57,2.84,54.87,True
CAMP06302,2022-08-23,2022-10-02,40,SMS,At-Risk,Conversion,Fashion,West,A,441313,921728,303917,32.97,12693,4.18,32753144,7321.75,1.45,34.77,True
CAMP06303,2022-12-11,2023-01-13,33,Social Media,New Customers,Retention,Beauty,East,B,457685,451762,100243,22.19,3954,3.94,15311537,3245.43,4.57,115.75,True
CAMP06304,2024-06-24,2024-07-13,19,SEO,Premium,Conversion,Sports,Central,A,488766,985466,312660,31.73,19485,6.23,72309008,14694.2,1.56,25.08,True
CAMP06305,2023-11-03,2023-12-27,54,Email,Returning,Retention,Sports,North,B,471804,501749,131201,26.15,7017,5.35,21994254,4561.74,3.6,67.24,True
CAMP06306,2022-11-25,2023-01-14,50,Email,At-Risk,Brand Awareness,Sports,South,A,88673,118886,30069,25.29,1555,5.17,6291721,6995.42,2.95,57.02,True
CAMP06307,2023-10-09,2023-11-23,45,Social Media,At-Risk,Conversion,Electronics,South,B,438852,302357,54234,17.94,1729,3.19,5905872,1245.75,8.09,253.82,True
CAMP06308,2023-05-16,2023-07-11,56,Content Marketing,At-Risk,Retention,Food & Beverage,North,B,471870,903026,107867,11.95,2362,2.19,5638017,1094.82,4.37,199.78,True
CAMP06309,2023-07-20,2023-07-29,9,Content Marketing,Returning,Brand Awareness,Fashion,Central,A,422152,634442,77765,12.26,1747,2.25,1070306,153.54,5.43,241.64,True
CAMP06310,2024-05-21,2024-07-01,41,Influencer,New Customers,Retention,Fashion,North,A,410309,156936,20810,13.26,515,2.48,1097620,167.51,19.72,796.72,True
CAMP06311,2022-03-06,2022-05-03,58,Email,Premium,Conversion,Home & Living,West,B,209924,260772,56447,21.65,2499,4.43,7883393,3655.36,3.72,84.0,True
CAMP06312,2024-05-14,2024-05-30,16,Influencer,Returning,Conversion,Electronics,West,B,318341,125477,23165,18.46,798,3.45,1650411,418.44,13.74,398.92,True
CAMP06313,2024-06-02,2024-07-19,47,Email,New Customers,Lead Generation,Electronics,East,B,406209,601631,142597,23.7,6913,4.85,5287248,1201.61,2.85,58.76,True
CAMP06314,2022-01-02,2022-02-09,38,PPC,New Customers,Lead Generation,Home & Living,North,A,114317,33599,11863,35.31,777,6.56,2632040,2202.4,9.64,147.13,True
CAMP06315,2022-11-25,2023-01-09,45,PPC,New Customers,Conversion,Food & Beverage,North,B,72339,23430,8359,35.68,553,6.63,1098982,1419.21,8.65,130.81,True
CAMP06316,2024-05-05,2024-06-16,42,Social Media,New Customers,Conversion,Food & Beverage,East,A,136179,109493,21926,20.03,780,3.56,1653897,1114.5,6.21,174.59,True
CAMP06317,2023-06-10,2023-06-28,18,PPC,Premium,Lead Generation,Beauty,North,A,399606,127236,41444,32.57,2507,6.05,4280288,971.13,9.64,159.4,True
CAMP06318,2023-12-26,2024-01-31,36,Content Marketing,Returning,Lead Generation,Beauty,West,A,145566,230133,28069,12.2,627,2.24,770372,429.23,5.19,232.16,True
CAMP06319,2024-10-26,2024-11-23,28,SMS,Premium,Brand Awareness,Electronics,West,A,361810,983667,254847,25.91,8363,3.28,26314801,7173.1,1.42,43.26,True
CAMP06320,2024-09-06,2024-10-23,47,SMS,Premium,Upsell,Food & Beverage,West,B,196337,585755,204700,34.95,9061,4.43,13424263,6737.36,0.96,21.67,True
CAMP06321,2022-11-20,2022-12-11,21,Email,New Customers,Brand Awareness,Home & Living,Central,B,466367,493649,113132,22.92,5303,4.69,15735244,3274.0,4.12,87.94,True
CAMP06322,2024-09-29,2024-10-23,24,Email,New Customers,Conversion,Food & Beverage,West,B,60372,72446,16026,22.12,725,4.52,1984617,3187.31,3.77,83.27,True
CAMP06323,2022-06-03,2022-06-20,17,Social Media,Returning,Brand Awareness,Fashion,West,B,355896,258066,52826,20.47,1922,3.64,2183173,513.43,6.74,185.17,True
CAMP06324,2022-04-19,2022-05-17,28,PPC,New Customers,Conversion,Fashion,Central,A,122433,37646,12243,32.52,739,6.04,3489327,2749.99,10.0,165.67,True
CAMP06325,2022-02-07,2022-02-27,20,Email,At-Risk,Retention,Home & Living,West,A,363573,370074,70703,19.11,2762,3.91,9923122,2629.33,5.14,131.63,True
CAMP06326,2023-04-04,2023-04-13,9,Social Media,Returning,Retention,Fashion,West,B,125070,88869,15839,17.82,501,3.17,370324,196.09,7.9,249.64,True
CAMP06327,2022-08-05,2022-09-28,54,Social Media,New Customers,Lead Generation,Sports,Central,B,133116,116962,23899,20.43,868,3.63,3436125,2481.3,5.57,153.36,True
CAMP06328,2022-01-05,2022-01-15,10,Email,Premium,Brand Awareness,Sports,East,A,293037,298358,66664,22.34,3046,4.57,3075370,949.48,4.4,96.2,True
CAMP06329,2024-11-15,2025-01-02,48,SMS,Returning,Conversion,Food & Beverage,South,A,268519,627218,179440,28.61,6502,3.62,28071312,10354.13,1.5,41.3,True
CAMP06330,2024-12-02,2024-12-26,24,Content Marketing,At-Risk,Brand Awareness,Electronics,West,B,486268,897701,125182,13.94,3200,2.56,12777688,2527.7,3.88,151.96,True
CAMP06331,2022-02-23,2022-03-06,11,SEO,Returning,Lead Generation,Food & Beverage,South,B,248404,478338,176996,37.0,12864,7.27,31165122,12446.14,1.4,19.31,True
