date,category,region,sales,units_sold,discount,profit
2023-09-16,Grocery,East,19280,34,0.18,5281.87
2023-09-16,Grocery,West,21447,37,0.1,5120.09
2023-09-16,Furniture,North,8543,25,0.21,2168.04
2023-09-16,Furniture,South,8076,21,0.11,825.02
2023-09-16,Furniture,East,6270,16,0.1,1477.39
2023-09-16,Furniture,West,8083,22,0.04,2212.51
2023-09-16,Sports,North,9413,25,0.2,1308.28
2023-09-16,Sports,South,7738,15,0.02,1506.84
2023-09-16,Sports,East,7674,13,0.16,1928.71
2023-09-16,Sports,West,9895,24,0.11,1157.08
2023-09-17,Electronics,North,19427,43,0.25,5275.38
2023-09-17,Electronics,South,16013,29,0.07,2920.07
2023-09-17,Electronics,East,15889,69,0.11,3388.17
2023-09-17,Electronics,West,16964,58,0.19,3986.02
2023-09-17,Clothing,North,12303,36,0.24,3450.52
2023-09-17,Clothing,South,11636,44,0.21,2602.77
2023-09-17,Clothing,East,8978,25,0.15,2180.24
2023-09-17,Clothing,West,10748,23,0.06,2594.14
2023-09-17,Grocery,North,22218,51,0.14,2394.26
2023-09-17,Grocery,South,21649,105,0.25,3853.89
2023-09-17,Grocery,East,20043,98,0.0,2456.39
2023-09-17,Grocery,West,19924,38,0.06,3998.58
2023-09-17,Furniture,North,8130,20,0.1,1517.38
2023-09-17,Furniture,South,6378,13,0.21,1045.24
2023-09-17,Furniture,East,7131,26,0.24,1783.65
2023-09-17,Furniture,West,7676,22,0.09,1082.85
2023-09-17,Sports,North,10020,49,0.01,2978.9
2023-09-17,Sports,South,7608,25,0.21,1692.63
2023-09-17,Sports,East,8880,40,0.19,2410.01
2023-09-17,Sports,West,8849,28,0.08,1067.22
2023-09-18,Electronics,North,15706,42,0.09,2913.55
2023-09-18,Electronics,South,14334,38,0.11,1851.22
2023-09-18,Electronics,East,12402,38,0.1,1425.89
2023-09-18,Electronics,West,12099,34,0.12,3225.21
2023-09-18,Clothing,North,9712,19,0.09,2749.2
2023-09-18,Clothing,South,9085,15,0.22,1320.32
2023-09-18,Clothing,East,8879,23,0.07,1409.82
2023-09-18,Clothing,West,9228,21,0.22,2065.09
2023-09-18,Grocery,North,21270,42,0.23,2816.63
2023-09-18,Grocery,South,18343,30,0.08,2867.26
2023-09-18,Grocery,East,13489,46,0.24,1629.46
2023-09-18,Grocery,West,18375,30,0.16,5360.28
2023-09-18,Furniture,North,6524,14,0.25,1324.65
2023-09-18,Furniture,South,6152,22,0.25,1013.26
2023-09-18,Furniture,East,5322,14,0.1,1204.48
2023-09-18,Furniture,West,5861,26,0.17,1176.24
2023-09-18,Sports,North,8233,15,0.13,1775.6
2023-09-18,Sports,South,6947,13,0.1,1627.31
2023-09-18,Sports,East,6249,10,0.0,1143.1
2023-09-18,Sports,West,9159,16,0.23,2285.56
2023-09-19,Electronics,North,17357,57,0.12,3596.58
2023-09-19,Electronics,South,14815,65,0.22,2834.67
2023-09-19,Electronics,East,12296,33,0.06,2814.12
2023-09-19,Electronics,West,15596,37,0.23,2898.48
2023-09-19,Clothing,North,11299,34,0.22,1990.55
2023-09-19,Clothing,South,9987,21,0.15,1840.42
2023-09-19,Clothing,East,8593,24,0.09,1706.44
2023-09-19,Clothing,West,8778,18,0.18,1627.57
2023-09-19,Grocery,North,19524,41,0.2,3185.88
2023-09-19,Grocery,South,16944,30,0.07,2676.35
2023-09-19,Grocery,East,15788,56,0.21,1586.23
2023-09-19,Grocery,West,18281,61,0.09,4199.54
2023-09-19,Furniture,North,6593,26,0.1,865.89
2023-09-19,Furniture,South,5378,15,0.18,836.52
2023-09-19,Furniture,East,4639,9,0.19,751.88
2023-09-19,Furniture,West,6406,30,0.03,1269.61
2023-09-19,Sports,North,6709,15,0.04,1283.67
2023-09-19,Sports,South,6302,22,0.25,691.49
2023-09-19,Sports,East,6284,27,0.2,1658.47
2023-09-19,Sports,West,7130,19,0.21,1768.97
2023-09-20,Electronics,North,14856,29,0.22,3701.06
2023-09-20,Electronics,South,14793,62,0.02,4385.8
2023-09-20,Electronics,East,14641,25,0.0,2713.54
2023-09-20,Electronics,West,15321,35,0.0,3445.43
2023-09-20,Clothing,North,10267,18,0.19,2705.69
2023-09-20,Clothing,South,9889,27,0.12,1461.84
2023-09-20,Clothing,East,8434,26,0.13,2467.27
2023-09-20,Clothing,West,9297,41,0.22,1091.03
2023-09-20,Grocery,North,17154,71,0.19,4112.1
2023-09-20,Grocery,South,19168,42,0.24,2007.57
2023-09-20,Grocery,East,17927,52,0.17,5016.7
2023-09-20,Grocery,West,15512,32,0.14,3840.28
2023-09-20,Furniture,North,6522,17,0.08,1313.67
2023-09-20,Furniture,South,5411,10,0.1,1301.29
2023-09-20,Furniture,East,5547,14,0.2,1488.79
2023-09-20,Furniture,West,6171,16,0.12,1028.6
2023-09-20,Sports,North,6638,12,0.06,1005.82
2023-09-20,Sports,South,6943,12,0.13,840.29
2023-09-20,Sports,East,6917,19,0.11,1381.59
2023-09-20,Sports,West,6734,23,0.11,963.42
2023-09-21,Electronics,North,15877,33,0.16,3415.22
2023-09-21,Electronics,South,11549,26,0.13,2574.53
2023-09-21,Electronics,East,13335,30,0.23,2412.52
2023-09-21,Electronics,West,14322,40,0.24,3520.51
2023-09-21,Clothing,North,11685,32,0.19,1658.28
2023-09-21,Clothing,South,9395,16,0.12,1114.07
2023-09-21,Clothing,East,8876,15,0.16,2292.52
2023-09-21,Clothing,West,10829,27,0.18,3246.5
2023-09-21,Grocery,North,21392,82,0.16,3520.64
2023-09-21,Grocery,South,16306,29,0.09,3082.3
2023-09-21,Grocery,East,17016,52,0.0,4752.03
2023-09-21,Grocery,West,18551,41,0.06,2880.36
2023-09-21,Furniture,North,6660,13,0.14,1718.33
2023-09-21,Furniture,South,6337,11,0.1,1775.58
2023-09-21,Furniture,East,4701,16,0.18,824.88
2023-09-21,Furniture,West,6099,19,0.15,1564.11
2023-09-21,Sports,North,7578,14,0.23,778.34
2023-09-21,Sports,South,6421,13,0.15,1306.98
2023-09-21,Sports,East,6511,18,0.06,1758.0
2023-09-21,Sports,West,6902,21,0.05,1120.95
2023-09-22,Electronics,North,15971,58,0.18,2116.16
2023-09-22,Electronics,South,13230,45,0.09,3836.86
2023-09-22,Electronics,East,11303,39,0.11,2821.22
2023-09-22,Electronics,West,13089,54,0.17,1991.53
2023-09-22,Clothing,North,11337,23,0.22,3173.5
2023-09-22,Clothing,South,10084,20,0.12,1097.51
2023-09-22,Clothing,East,8451,20,0.06,2001.6
2023-09-22,Clothing,West,10243,17,0.08,2662.32
2023-09-22,Grocery,North,18972,66,0.13,3639.97
2023-09-22,Grocery,South,14806,68,0.1,1666.33
2023-09-22,Grocery,East,16127,50,0.13,2032.64
2023-09-22,Grocery,West,18213,69,0.09,3605.22
2023-09-22,Furniture,North,6177,29,0.07,648.3
2023-09-22,Furniture,South,6654,11,0.01,731.39
2023-09-22,Furniture,East,5611,16,0.02,1499.54
2023-09-22,Furniture,West,5394,11,0.1,1269.65
2023-09-22,Sports,North,7789,14,0.03,2098.19
2023-09-22,Sports,South,5978,11,0.24,1212.07
2023-09-22,Sports,East,5832,12,0.04,993.39
2023-09-22,Sports,West,6536,13,0.14,735.63
2023-09-23,Electronics,North,24416,50,0.0,4533.58
2023-09-23,Electronics,South,16776,30,0.01,3933.67
2023-09-23,Electronics,East,14983,27,0.09,3132.8
2023-09-23,Electronics,West,16326,69,0.08,2095.12
2023-09-23,Clothing,North,11214,36,0.25,1465.16
2023-09-23,Clothing,South,13751,25,0.01,3704.07
2023-09-23,Clothing,East,11518,23,0.14,2007.74
2023-09-23,Clothing,West,12091,25,0.21,2426.19
2023-09-23,Grocery,North,21855,39,0.07,2725.41
2023-09-23,Grocery,South,21301,94,0.19,5005.72
2023-09-23,Grocery,East,19704,75,0.1,5055.53
2023-09-23,Grocery,West,20936,71,0.01,2903.14
2023-09-23,Furniture,North,7059,14,0.2,1045.44
2023-09-23,Furniture,South,6929,22,0.14,1735.74
2023-09-23,Furniture,East,6100,26,0.0,983.72
2023-09-23,Furniture,West,7587,15,0.17,2275.6
2023-09-23,Sports,North,8869,14,0.17,1550.36
2023-09-23,Sports,South,8853,29,0.06,2578.41
2023-09-23,Sports,East,7557,14,0.24,762.34
2023-09-23,Sports,West,7193,12,0.02,1923.17
2023-09-24,Electronics,North,19267,45,0.17,3286.3
2023-09-24,Electronics,South,18252,68,0.02,5041.57
2023-09-24,Electronics,East,17991,54,0.2,3058.19
2023-09-24,Electronics,West,18933,89,0.08,5113.14
2023-09-24,Clothing,North,13375,33,0.04,2680.45
2023-09-24,Clothing,South,11599,21,0.2,2166.82
2023-09-24,Clothing,East,10765,18,0.04,2857.12
2023-09-24,Clothing,West,10833,41,0.23,2585.31
2023-09-24,Grocery,North,23616,41,0.13,4503.53
2023-09-24,Grocery,South,21381,95,0.02,5095.73
2023-09-24,Grocery,East,20299,50,0.08,4569.4
2023-09-24,Grocery,West,23474,52,0.01,6754.89
2023-09-24,Furniture,North,8410,14,0.1,2407.56
2023-09-24,Furniture,South,7986,18,0.14,1830.31
2023-09-24,Furniture,East,6346,10,0.02,1794.43
2023-09-24,Furniture,West,8574,18,0.23,1489.75
2023-09-24,Sports,North,9875,18,0.08,2799.17
2023-09-24,Sports,South,9487,16,0.12,1708.26
2023-09-24,Sports,East,6987,17,0.22,1209.0
2023-09-24,Sports,West,9381,18,0.16,1428.52
2023-09-25,Electronics,North,16745,39,0.17,4271.28
2023-09-25,Electronics,South,14037,63,0.01,1726.44
2023-09-25,Electronics,East,12926,34,0.05,2667.42
2023-09-25,Electronics,West,14112,27,0.04,2383.24
2023-09-25,Clothing,North,10648,41,0.2,1507.38
2023-09-25,Clothing,South,8444,37,0.23,1407.13
2023-09-25,Clothing,East,7717,19,0.06,2068.74
2023-09-25,Clothing,West,9749,20,0.17,2498.2
2023-09-25,Grocery,North,18517,78,0.02,3070.46
2023-09-25,Grocery,South,14879,28,0.15,2751.16
2023-09-25,Grocery,East,15584,40,0.25,1967.83
2023-09-25,Grocery,West,18984,62,0.11,4067.48
2023-09-25,Furniture,North,6158,21,0.21,1643.72
2023-09-25,Furniture,South,5386,18,0.11,1240.55
2023-09-25,Furniture,East,4572,12,0.23,479.86
2023-09-25,Furniture,West,6120,23,0.05,685.58
2023-09-25,Sports,North,8043,19,0.15,1055.06
2023-09-25,Sports,South,6654,21,0.23,945.45
2023-09-25,Sports,East,6399,15,0.04,1501.97
2023-09-25,Sports,West,7701,13,0.04,779.62
2023-09-26,Electronics,North,16076,40,0.11,3207.47
2023-09-26,Electronics,South,15580,44,0.02,3975.16
2023-09-26,Electronics,East,13830,23,0.04,3577.78
2023-09-26,Electronics,West,14465,24,0.18,2158.09
2023-09-26,Clothing,North,10322,27,0.14,2522.54
2023-09-26,Clothing,South,9420,37,0.23,2802.34
2023-09-26,Clothing,East,9166,24,0.01,2674.12
2023-09-26,Clothing,West,8995,35,0.02,2405.6
2023-09-26,Grocery,North,18907,83,0.05,5476.69
2023-09-26,Grocery,South,18370,47,0.14,2410.37
2023-09-26,Grocery,East,15703,38,0.14,3980.32
2023-09-26,Grocery,West,19503,69,0.24,2634.48
2023-09-26,Furniture,North,6354,23,0.05,1890.86
2023-09-26,Furniture,South,5642,9,0.08,951.42
2023-09-26,Furniture,East,5493,22,0.15,753.97
2023-09-26,Furniture,West,5916,11,0.16,1050.5
2023-09-26,Sports,North,7783,33,0.07,1173.12
2023-09-26,Sports,South,6786,15,0.13,1058.27
2023-09-26,Sports,East,5390,12,0.22,692.0
2023-09-26,Sports,West,6193,14,0.0,1484.12
2023-09-27,Electronics,North,17014,43,0.05,3226.13
2023-09-27,Electronics,South,15040,71,0.1,4026.43
2023-09-27,Electronics,East,13513,44,0.03,2759.15
2023-09-27,Electronics,West,12592,58,0.23,3216.46
2023-09-27,Clothing,North,10931,26,0.05,2860.44
2023-09-27,Clothing,South,9824,31,0.16,2418.43
2023-09-27,Clothing,East,9625,30,0.19,2778.83
2023-09-27,Clothing,West,10331,26,0.03,2313.56
2023-09-27,Grocery,North,17725,68,0.16,4563.3
2023-09-27,Grocery,South,14879,29,0.25,2119.36
2023-09-27,Grocery,East,15937,32,0.17,3309.68
2023-09-27,Grocery,West,18847,53,0.24,2454.21
2023-09-27,Furniture,North,6628,24,0.01,986.38
2023-09-27,Furniture,South,5937,10,0.0,713.81
2023-09-27,Furniture,East,4218,11,0.1,710.08
2023-09-27,Furniture,West,5794,11,0.13,1727.75
2023-09-27,Sports,North,8476,17,0.1,2184.49
2023-09-27,Sports,South,7001,26,0.05,1566.66
2023-09-27,Sports,East,6725,16,0.03,1173.86
2023-09-27,Sports,West,8099,18,0.06,1843.07
2023-09-28,Electronics,North,14920,45,0.07,3910.37
2023-09-28,Electronics,South,13684,34,0.02,3600.44
2023-09-28,Electronics,East,13010,31,0.24,1964.34
2023-09-28,Electronics,West,12699,49,0.06,2734.0
2023-09-28,Clothing,North,9679,20,0.03,2797.82
2023-09-28,Clothing,South,8429,20,0.12,1454.92
2023-09-28,Clothing,East,8280,20,0.01,2231.27
2023-09-28,Clothing,West,8466,16,0.11,1416.8
2023-09-28,Grocery,North,16797,83,0.09,1740.19
2023-09-28,Grocery,South,17391,80,0.01,4800.12
2023-09-28,Grocery,East,15120,38,0.13,1881.14
2023-09-28,Grocery,West,17356,30,0.06,5007.51
2023-09-28,Furniture,North,6371,11,0.18,865.21
2023-09-28,Furniture,South,6022,11,0.01,1213.5
2023-09-28,Furniture,East,4910,9,0.17,923.16
2023-09-28,Furniture,West,5447,24,0.01,1309.68
2023-09-28,Sports,North,8635,19,0.22,1262.45
2023-09-28,Sports,South,7584,28,0.23,1853.76
2023-09-28,Sports,East,5778,12,0.18,1271.48
2023-09-28,Sports,West,8036,16,0.15,2381.92
2023-09-29,Electronics,North,14923,56,0.24,2893.63
2023-09-29,Electronics,South,13914,56,0.04,1471.96
2023-09-29,Electronics,East,11357,24,0.17,3334.04
2023-09-29,Electronics,West,13679,27,0.03,4064.3
2023-09-29,Clothing,North,9524,31,0.24,1319.33
2023-09-29,Clothing,South,9925,34,0.09,2341.25
2023-09-29,Clothing,East,7157,23,0.03,1497.61
2023-09-29,Clothing,West,9225,29,0.08,936.88
2023-09-29,Grocery,North,22043,38,0.05,6257.4
2023-09-29,Grocery,South,17819,51,0.2,4977.92
2023-09-29,Grocery,East,15556,51,0.11,3281.24
2023-09-29,Grocery,West,18587,39,0.17,2292.33
2023-09-29,Furniture,North,5803,11,0.24,1475.01
2023-09-29,Furniture,South,5976,12,0.02,818.27
2023-09-29,Furniture,East,5457,16,0.2,658.93
2023-09-29,Furniture,West,5997,12,0.19,1250.88
2023-09-29,Sports,North,8129,20,0.22,1368.32
2023-09-29,Sports,South,7473,20,0.13,942.64
2023-09-29,Sports,East,5245,17,0.14,870.25
2023-09-29,Sports,West,7411,13,0.1,1353.3
2023-09-30,Electronics,North,19054,34,0.12,2070.91
2023-09-30,Electronics,South,17518,41,0.21,3141.5
2023-09-30,Electronics,East,14256,26,0.03,1694.84
2023-09-30,Electronics,West,18502,32,0.22,3977.47
2023-09-30,Clothing,North,12874,22,0.15,1797.82
2023-09-30,Clothing,South,10712,19,0.22,2242.21
2023-09-30,Clothing,East,9348,17,0.24,2674.84
2023-09-30,Clothing,West,12026,29,0.13,3387.07
2023-09-30,Grocery,North,23234,92,0.24,4023.61
2023-09-30,Grocery,South,22077,80,0.18,6091.88
2023-09-30,Grocery,East,18537,33,0.0,5219.83
2023-09-30,Grocery,West,21409,99,0.02,5832.99
2023-09-30,Furniture,North,7464,13,0.14,1269.8
2023-09-30,Furniture,South,6826,14,0.2,1860.45
2023-09-30,Furniture,East,6635,14,0.03,1473.14
2023-09-30,Furniture,West,7017,32,0.09,943.11
2023-09-30,Sports,North,8548,16,0.03,2150.38
2023-09-30,Sports,South,8883,37,0.11,2129.32
2023-09-30,Sports,East,8137,13,0.09,813.99
2023-09-30,Sports,West,8653,22,0.23,2016.16
2023-10-01,Electronics,North,28846,51,0.03,6289.64
2023-10-01,Electronics,South,25655,46,0.19,3842.82
2023-10-01,Electronics,East,21255,58,0.05,5888.6
2023-10-01,Electronics,West,26997,113,0.25,4474.38
2023-10-01,Clothing,North,16876,42,0.01,4652.37
2023-10-01,Clothing,South,16749,44,0.19,4671.34
2023-10-01,Clothing,East,14639,53,0.02,3285.09
2023-10-01,Clothing,West,16005,65,0.12,2230.84
2023-10-01,Grocery,North,33782,80,0.0,6761.6
2023-10-01,Grocery,South,27013,57,0.17,7292.86
2023-10-01,Grocery,East,27970,71,0.05,3506.1
2023-10-01,Grocery,West,34095,76,0.24,5306.65
2023-10-01,Furniture,North,11014,55,0.14,1210.39
2023-10-01,Furniture,South,9429,16,0.22,1159.58
2023-10-01,Furniture,East,8584,19,0.24,1081.52
2023-10-01,Furniture,West,10384,19,0.09,1278.29
2023-10-01,Sports,North,12505,61,0.12,2869.84
2023-10-01,Sports,South,9229,18,0.02,2540.81
2023-10-01,Sports,East,11379,27,0.22,1225.85
2023-10-01,Sports,West,11766,42,0.03,1947.39
2023-10-02,Electronics,North,20313,50,0.03,2333.36
2023-10-02,Electronics,South,19088,89,0.23,3423.39
2023-10-02,Electronics,East,17329,65,0.1,2393.29
2023-10-02,Electronics,West,17481,54,0.23,2267.98
2023-10-02,Clothing,North,16680,29,0.23,2492.86
2023-10-02,Clothing,South,12638,21,0.08,3525.8
2023-10-02,Clothing,East,11480,20,0.04,1664.25
2023-10-02,Clothing,West,13122,45,0.07,1361.23
2023-10-02,Grocery,North,27598,72,0.2,5913.86
2023-10-02,Grocery,South,24243,117,0.15,7013.57
2023-10-02,Grocery,East,24284,51,0.22,5171.31
2023-10-02,Grocery,West,30853,85,0.01,3770.64
2023-10-02,Furniture,North,9808,33,0.18,1529.39
2023-10-02,Furniture,South,9116,28,0.02,1914.87
2023-10-02,Furniture,East,7810,15,0.03,1030.91
2023-10-02,Furniture,West,8135,24,0.15,1370.77
2023-10-02,Sports,North,9928,29,0.12,2948.06
2023-10-02,Sports,South,9445,17,0.2,2002.0
2023-10-02,Sports,East,9442,27,0.15,1429.85
2023-10-02,Sports,West,9923,19,0.13,2768.85
2023-10-03,Electronics,North,19371,32,0.13,2908.39
2023-10-03,Electronics,South,19873,59,0.03,2281.18
2023-10-03,Electronics,East,18400,73,0.23,4771.98
2023-10-03,Electronics,West,20352,38,0.18,4444.21
2023-10-03,Clothing,North,14519,42,0.03,3786.06
2023-10-03,Clothing,South,11955,28,0.19,2342.01
2023-10-03,Clothing,East,13346,44,0.21,2458.2
2023-10-03,Clothing,West,14111,29,0.08,3393.62
2023-10-03,Grocery,North,28168,85,0.21,7141.64
2023-10-03,Grocery,South,26531,69,0.05,3584.41
2023-10-03,Grocery,East,24562,50,0.12,3460.43
2023-10-03,Grocery,West,25449,86,0.01,3444.76
2023-10-03,Furniture,North,9060,17,0.06,2188.7
2023-10-03,Furniture,South,8141,39,0.25,1814.52
2023-10-03,Furniture,East,7305,12,0.21,1167.22
2023-10-03,Furniture,West,7812,21,0.21,2187.38
2023-10-03,Sports,North,11695,34,0.21,1982.22
2023-10-03,Sports,South,9745,21,0.12,2714.84
2023-10-03,Sports,East,7797,14,0.17,2266.92
2023-10-03,Sports,West,7920,18,0.14,2331.18
2023-10-04,Electronics,North,23081,40,0.14,5690.96
2023-10-04,Electronics,South,17184,72,0.13,2225.68
2023-10-04,Electronics,East,16527,62,0.25,2638.52
2023-10-04,Electronics,West,19615,46,0.01,5124.95
2023-10-04,Clothing,North,13044,60,0.07,2944.24
2023-10-04,Clothing,South,13745,66,0.02,2499.8
2023-10-04,Clothing,East,12114,44,0.25,2267.29
2023-10-04,Clothing,West,12433,47,0.02,2289.07
2023-10-04,Grocery,North,26230,102,0.12,4392.85
2023-10-04,Grocery,South,26958,67,0.1,6188.96
2023-10-04,Grocery,East,22286,44,0.09,4227.47
2023-10-04,Grocery,West,25909,56,0.05,6227.29
2023-10-04,Furniture,North,9876,29,0.15,1378.16
2023-10-04,Furniture,South,8941,32,0.19,1572.83
2023-10-04,Furniture,East,6249,21,0.19,1617.47
2023-10-04,Furniture,West,8791,16,0.21,1602.39
2023-10-04,Sports,North,10252,46,0.17,1433.15
2023-10-04,Sports,South,10593,27,0.04,1888.81
2023-10-04,Sports,East,8955,34,0.18,2413.99
2023-10-04,Sports,West,10968,41,0.19,2301.36
2023-10-05,Electronics,North,22505,104,0.16,2617.3
2023-10-05,Electronics,South,19718,38,0.22,2313.04
2023-10-05,Electronics,East,17539,29,0.22,2096.48
2023-10-05,Electronics,West,21636,41,0.18,2743.87
2023-10-05,Clothing,North,14166,26,0.2,4086.41
2023-10-05,Clothing,South,14777,64,0.18,2592.1
2023-10-05,Clothing,East,12167,30,0.0,2694.18
2023-10-05,Clothing,West,15130,41,0.08,4505.02
2023-10-05,Grocery,North,27587,50,0.06,6178.98
2023-10-05,Grocery,South,27976,51,0.03,4118.57
2023-10-05,Grocery,East,21315,63,0.11,5438.98
2023-10-05,Grocery,West,31042,54,0.03,4964.42
2023-10-05,Furniture,North,8736,21,0.18,2403.55
2023-10-05,Furniture,South,7262,17,0.12,1562.42
2023-10-05,Furniture,East,7487,14,0.18,2131.56
2023-10-05,Furniture,West,9072,17,0.09,2457.37
2023-10-05,Sports,North,11743,20,0.17,2862.67
2023-10-05,Sports,South,9656,37,0.08,2042.69
2023-10-05,Sports,East,9752,19,0.14,2516.46
2023-10-05,Sports,West,9560,20,0.09,2516.49
2023-10-06,Electronics,North,19658,38,0.17,3084.93
2023-10-06,Electronics,South,20135,37,0.09,4239.38
2023-10-06,Electronics,East,19324,44,0.12,2010.93
2023-10-06,Electronics,West,19006,42,0.16,2589.51
2023-10-06,Clothing,North,15198,36,0.11,4364.75
2023-10-06,Clothing,South,12626,24,0.02,3431.56
2023-10-06,Clothing,East,11422,49,0.12,2614.93
2023-10-06,Clothing,West,13301,26,0.01,1803.25
2023-10-06,Grocery,North,27841,126,0.23,7007.64
2023-10-06,Grocery,South,28864,84,0.13,5046.91
2023-10-06,Grocery,East,25884,72,0.16,4996.37
2023-10-06,Grocery,West,23429,50,0.07,3145.07
2023-10-06,Furniture,North,8954,15,0.11,1276.17
2023-10-06,Furniture,South,8021,39,0.13,2394.6
2023-10-06,Furniture,East,7049,13,0.21,715.8
2023-10-06,Furniture,West,8818,29,0.01,1761.68
2023-10-06,Sports,North,10781,25,0.09,2073.84
2023-10-06,Sports,South,9527,15,0.04,2345.62
2023-10-06,Sports,East,9723,28,0.05,2237.89
2023-10-06,Sports,West,11218,19,0.24,2200.77
2023-10-07,Electronics,North,22783,43,0.06,4615.96
2023-10-07,Electronics,South,22563,66,0.22,3531.9
2023-10-07,Electronics,East,23341,70,0.06,6086.34
2023-10-07,Electronics,West,29052,71,0.15,8495.31
2023-10-07,Clothing,North,19613,43,0.15,2175.32
2023-10-07,Clothing,South,15723,27,0.06,3060.29
2023-10-07,Clothing,East,14786,73,0.24,1539.18
2023-10-07,Clothing,West,19295,81,0.06,4240.89
2023-10-07,Grocery,North,36898,76,0.17,9684.95
2023-10-07,Grocery,South,32387,96,0.06,5490.55
2023-10-07,Grocery,East,25587,84,0.25,6489.41
2023-10-07,Grocery,West,33744,91,0.05,3647.24
2023-10-07,Furniture,North,12160,50,0.0,2085.26
2023-10-07,Furniture,South,10697,22,0.23,2951.38
2023-10-07,Furniture,East,9834,28,0.06,1227.7
2023-10-07,Furniture,West,11147,40,0.24,3187.95
2023-10-07,Sports,North,13353,38,0.16,2212.32
2023-10-07,Sports,South,11576,37,0.2,3350.36
2023-10-07,Sports,East,10404,28,0.18,1388.02
2023-10-07,Sports,West,12059,31,0.21,1770.42
2023-10-08,Electronics,North,28254,120,0.22,4550.39
2023-10-08,Electronics,South,26277,92,0.12,7477.38
2023-10-08,Electronics,East,21817,102,0.07,3498.69
2023-10-08,Electronics,West,26785,52,0.03,3615.46
2023-10-08,Clothing,North,16479,41,0.01,3852.4
2023-10-08,Clothing,South,16629,29,0.22,1907.74
2023-10-08,Clothing,East,13578,61,0.15,2912.37
2023-10-08,Clothing,West,17329,72,0.09,2830.35
2023-10-08,Grocery,North,30056,56,0.09,4991.91
2023-10-08,Grocery,South,27497,129,0.2,6378.64
2023-10-08,Grocery,East,26065,50,0.09,5074.18
2023-10-08,Grocery,West,26828,129,0.23,4674.73
2023-10-08,Furniture,North,11906,28,0.1,3386.91
2023-10-08,Furniture,South,8892,25,0.25,2292.58
2023-10-08,Furniture,East,8929,39,0.1,1452.54
2023-10-08,Furniture,West,11101,49,0.02,1497.01
2023-10-08,Sports,North,14053,30,0.1,3652.09
2023-10-08,Sports,South,12012,28,0.1,1548.03
2023-10-08,Sports,East,11129,29,0.11,2815.72
2023-10-08,Sports,West,13462,49,0.1,1515.85
2023-10-09,Electronics,North,21525,61,0.18,6400.38
2023-10-09,Electronics,South,18196,33,0.11,3194.7
2023-10-09,Electronics,East,16369,27,0.25,4658.47
2023-10-09,Electronics,West,20746,44,0.13,5006.8
2023-10-09,Clothing,North,15256,60,0.2,4172.45
