order_id,restaurant_id,city,cuisine,order_date,items_ordered,order_value,discount_amt,final_amount,delivery_time,order_rating,price_category,rest_type
ORD010323,R01105,Lucknow,Mexican,2023-07-28,1,170,0,170,48,4.0,Budget,Casual Dining
ORD010324,R01536,Delhi,Thai,2023-01-26,2,425,42,383,54,3.2,Budget,Cafe
ORD010325,R00433,Bangalore,Biryani,2024-12-25,2,659,0,659,31,4.7,Mid-Range,Cloud Kitchen
ORD010326,R01291,Ahmedabad,Chinese,2023-01-13,3,704,0,704,62,3.3,Mid-Range,Casual Dining
ORD010327,R01637,Bangalore,Chinese,2024-10-13,4,4144,0,4144,65,,Premium,Casual Dining
ORD010328,R01012,Ahmedabad,Thai,2023-04-21,1,116,11,105,72,3.8,Budget,Quick Bites
ORD010329,R01966,Ahmedabad,Desserts,2024-02-09,1,90,27,63,55,3.1,Budget,Cafe
ORD010330,R00881,Hyderabad,Biryani,2023-03-14,5,898,0,898,35,4.4,Budget,Cafe
ORD010331,R00333,Delhi,Italian,2024-10-15,2,213,85,128,47,,Budget,Cloud Kitchen
ORD010332,R01019,Ahmedabad,Biryani,2023-02-01,2,137,0,137,55,,Budget,Dhaba
ORD010333,R00136,Bangalore,Continental,2023-04-05,4,838,251,587,67,,Mid-Range,Fine Dining
ORD010334,R00405,Mumbai,Mexican,2023-11-08,5,669,267,402,43,3.3,Budget,Fine Dining
ORD010335,R01047,Bangalore,Fast Food,2024-07-17,5,1319,131,1188,51,3.9,Mid-Range,Casual Dining
ORD010336,R00974,Lucknow,Thai,2023-09-25,3,3240,1296,1944,66,,Premium,Casual Dining
ORD010337,R01250,Jaipur,Desserts,2024-09-14,1,125,25,100,36,,Budget,Cafe
ORD010338,R00131,Chennai,Thai,2024-12-05,5,3603,0,3603,40,,Premium,Quick Bites
ORD010339,R01408,Mumbai,Desserts,2024-11-24,4,615,0,615,67,3.7,Budget,Quick Bites
ORD010340,R00155,Mumbai,Fast Food,2023-09-27,4,843,252,591,49,,Budget,Dhaba
ORD010341,R01270,Jaipur,Fast Food,2023-07-21,2,416,0,416,68,,Mid-Range,Quick Bites
ORD010342,R00654,Delhi,Continental,2024-11-18,2,133,39,94,81,,Budget,Cloud Kitchen
ORD010343,R00879,Ahmedabad,Biryani,2024-08-08,4,1076,0,1076,60,,Mid-Range,Dhaba
ORD010344,R00952,Lucknow,Chinese,2023-01-23,1,451,45,406,43,4.7,Premium,Cloud Kitchen
ORD010345,R01891,Jaipur,Italian,2023-10-19,3,1109,221,888,43,,Premium,Casual Dining
ORD010346,R01314,Bangalore,Fast Food,2023-07-01,5,328,0,328,39,3.7,Budget,Cafe
ORD010347,R01537,Lucknow,Desserts,2024-03-03,2,360,0,360,26,,Budget,Quick Bites
ORD010348,R01773,Lucknow,Italian,2024-07-19,4,233,69,164,44,4.1,Budget,Quick Bites
ORD010349,R01922,Pune,South Indian,2023-02-19,5,1455,582,873,41,3.9,Mid-Range,Casual Dining
ORD010350,R00991,Delhi,Desserts,2023-10-30,1,507,152,355,39,4.2,Premium,Casual Dining
ORD010351,R01075,Delhi,Biryani,2024-06-06,1,346,69,277,45,4.2,Mid-Range,Cafe
ORD010352,R00582,Chennai,Italian,2024-02-15,4,877,87,790,25,4.2,Mid-Range,Quick Bites
ORD010353,R00747,Ahmedabad,South Indian,2023-05-22,2,523,104,419,28,,Mid-Range,Casual Dining
ORD010354,R01809,Mumbai,Thai,2024-09-15,4,620,124,496,25,,Budget,Quick Bites
ORD010355,R00872,Kolkata,Italian,2023-07-23,3,601,300,301,44,3.9,Mid-Range,Casual Dining
ORD010356,R01352,Pune,Biryani,2023-02-23,5,738,221,517,51,3.8,Budget,Quick Bites
ORD010357,R01371,Bangalore,Continental,2024-08-25,3,911,364,547,39,,Mid-Range,Casual Dining
ORD010358,R01753,Hyderabad,Biryani,2023-07-08,1,160,32,128,65,3.7,Budget,Cloud Kitchen
ORD010359,R00775,Kolkata,Italian,2024-01-01,1,969,290,679,50,3.7,Premium,Dhaba
ORD010360,R00994,Pune,Mexican,2023-11-01,5,2096,209,1887,52,,Premium,Quick Bites
ORD010361,R00411,Jaipur,Chinese,2024-04-22,3,727,145,582,39,4.9,Mid-Range,Quick Bites
ORD010362,R00147,Hyderabad,Biryani,2023-07-22,2,302,60,242,58,3.6,Budget,Quick Bites
ORD010363,R00686,Chennai,Mexican,2023-11-19,2,1155,0,1155,25,4.6,Premium,Cafe
ORD010364,R01637,Bangalore,Chinese,2024-09-15,5,5016,0,5016,62,4.0,Premium,Casual Dining
ORD010365,R01700,Hyderabad,Desserts,2024-10-26,4,1366,136,1230,38,4.2,Mid-Range,Casual Dining
ORD010366,R00773,Chennai,Continental,2023-09-27,3,707,70,637,35,,Mid-Range,Quick Bites
ORD010367,R00670,Mumbai,Fast Food,2024-01-02,3,243,48,195,25,,Budget,Quick Bites
ORD010368,R00695,Kolkata,Italian,2023-04-19,3,212,63,149,65,4.1,Budget,Dhaba
ORD010369,R01896,Hyderabad,Fast Food,2024-08-06,5,1158,115,1043,66,,Budget,Quick Bites
ORD010370,R01317,Jaipur,Mexican,2023-03-27,1,270,0,270,30,,Mid-Range,Cloud Kitchen
ORD010371,R00108,Chennai,Fast Food,2023-12-12,4,893,0,893,40,3.6,Mid-Range,Quick Bites
ORD010372,R01018,Jaipur,Desserts,2024-09-18,3,165,82,83,38,,Budget,Quick Bites
ORD010373,R00310,Lucknow,Chinese,2024-12-05,4,580,174,406,44,3.6,Budget,Casual Dining
ORD010374,R01802,Mumbai,Biryani,2024-09-18,4,460,0,460,79,,Budget,Dhaba
ORD010375,R00458,Ahmedabad,Italian,2024-11-16,4,422,0,422,26,,Budget,Dhaba
ORD010376,R01057,Lucknow,Thai,2024-06-28,4,924,92,832,80,,Mid-Range,Cloud Kitchen
ORD010377,R01292,Kolkata,Chinese,2023-04-30,4,632,252,380,63,,Budget,Casual Dining
ORD010378,R00713,Mumbai,Thai,2023-10-20,3,1156,231,925,43,,Mid-Range,Fine Dining
ORD010379,R00321,Delhi,South Indian,2024-09-26,5,1174,117,1057,63,,Mid-Range,Casual Dining
ORD010380,R01524,Bangalore,Chinese,2023-05-29,2,435,43,392,56,3.9,Mid-Range,Fine Dining
ORD010381,R00943,Pune,Italian,2023-09-04,3,266,26,240,40,3.6,Budget,Cloud Kitchen
ORD010382,R00085,Bangalore,Fast Food,2024-04-13,5,543,0,543,34,3.6,Budget,Quick Bites
ORD010383,R00427,Jaipur,Chinese,2023-11-30,2,715,214,501,47,3.3,Mid-Range,Casual Dining
ORD010384,R00564,Mumbai,Italian,2024-07-20,1,302,0,302,49,,Mid-Range,Cafe
ORD010385,R00486,Hyderabad,North Indian,2023-03-21,2,601,180,421,28,,Mid-Range,Casual Dining
ORD010386,R00711,Lucknow,Biryani,2024-11-05,5,1924,0,1924,39,,Mid-Range,Quick Bites
ORD010387,R01724,Hyderabad,Desserts,2024-01-18,4,1340,268,1072,54,,Mid-Range,Quick Bites
ORD010388,R00146,Mumbai,Continental,2023-04-10,5,2840,0,2840,30,,Premium,Cloud Kitchen
ORD010389,R00922,Hyderabad,Chinese,2023-01-14,3,1834,550,1284,40,,Premium,Quick Bites
ORD010390,R00569,Kolkata,South Indian,2024-02-24,3,939,187,752,29,4.0,Mid-Range,Quick Bites
ORD010391,R01519,Chennai,Fast Food,2024-11-11,3,683,68,615,44,,Mid-Range,Cafe
ORD010392,R00908,Lucknow,Chinese,2024-10-19,3,623,0,623,54,2.7,Mid-Range,Cloud Kitchen
ORD010393,R00704,Lucknow,Chinese,2023-07-27,1,113,22,91,59,3.2,Budget,Quick Bites
ORD010394,R00692,Jaipur,Chinese,2023-04-15,2,464,46,418,82,4.3,Mid-Range,Cafe
ORD010395,R00658,Ahmedabad,Fast Food,2023-05-06,4,1391,417,974,57,,Mid-Range,Cloud Kitchen
ORD010396,R00534,Ahmedabad,Biryani,2024-06-26,3,161,32,129,77,2.9,Budget,Quick Bites
ORD010397,R01424,Pune,Thai,2024-10-28,1,60,18,42,77,3.4,Budget,Casual Dining
ORD010398,R00497,Ahmedabad,Fast Food,2023-04-29,3,1360,0,1360,38,3.6,Mid-Range,Casual Dining
ORD010399,R01802,Mumbai,Biryani,2023-05-04,3,378,0,378,61,3.3,Budget,Dhaba
ORD010400,R01274,Chennai,Fast Food,2024-06-07,4,368,36,332,34,,Budget,Cloud Kitchen
ORD010401,R01159,Pune,Desserts,2023-05-31,5,1660,166,1494,41,3.6,Mid-Range,Cloud Kitchen
ORD010402,R01089,Delhi,Italian,2024-08-01,2,637,63,574,53,4.3,Mid-Range,Fine Dining
ORD010403,R00056,Delhi,Mexican,2023-01-31,2,644,193,451,71,4.1,Mid-Range,Quick Bites
ORD010404,R00768,Mumbai,Biryani,2023-05-17,5,826,82,744,44,,Budget,Quick Bites
ORD010405,R00056,Delhi,Mexican,2024-12-01,5,1551,465,1086,50,,Mid-Range,Quick Bites
ORD010406,R00704,Lucknow,Chinese,2024-08-29,2,202,40,162,41,,Budget,Quick Bites
ORD010407,R01730,Hyderabad,North Indian,2024-06-04,1,330,0,330,40,3.3,Mid-Range,Cloud Kitchen
ORD010408,R01739,Delhi,Chinese,2023-06-06,3,335,0,335,30,,Budget,Cloud Kitchen
ORD010409,R00541,Ahmedabad,Thai,2023-11-13,2,513,102,411,52,2.8,Mid-Range,Casual Dining
ORD010410,R00839,Mumbai,Thai,2023-08-25,1,202,60,142,54,4.3,Budget,Casual Dining
ORD010411,R01825,Lucknow,Thai,2023-07-02,2,159,79,80,29,,Budget,Casual Dining
ORD010412,R01234,Ahmedabad,Mexican,2024-09-18,2,823,329,494,74,3.1,Mid-Range,Casual Dining
ORD010413,R00324,Jaipur,Continental,2023-05-17,1,176,0,176,47,,Budget,Casual Dining
ORD010414,R00791,Pune,South Indian,2023-05-28,5,321,32,289,82,,Budget,Quick Bites
ORD010415,R01812,Kolkata,North Indian,2024-12-30,4,1164,232,932,68,4.0,Mid-Range,Casual Dining
ORD010416,R01828,Kolkata,Mexican,2023-12-03,5,887,177,710,31,4.2,Budget,Casual Dining
ORD010417,R00169,Hyderabad,Biryani,2024-04-11,1,368,0,368,61,3.9,Mid-Range,Quick Bites
ORD010418,R01777,Jaipur,Biryani,2023-06-11,2,2060,0,2060,80,,Premium,Dhaba
ORD010419,R00213,Jaipur,Fast Food,2024-12-19,1,616,0,616,30,3.7,Premium,Dhaba
ORD010420,R00482,Ahmedabad,Chinese,2024-04-09,1,148,29,119,62,3.4,Budget,Casual Dining
ORD010421,R00156,Kolkata,North Indian,2024-03-25,3,1060,0,1060,90,,Mid-Range,Quick Bites
ORD010422,R00617,Pune,Chinese,2024-01-08,2,1469,440,1029,32,3.7,Premium,Casual Dining
ORD010423,R00863,Lucknow,Fast Food,2024-04-23,1,216,0,216,33,4.4,Mid-Range,Cafe
ORD010424,R01111,Hyderabad,Fast Food,2023-04-30,5,1272,0,1272,57,3.6,Mid-Range,Casual Dining
ORD010425,R00483,Jaipur,South Indian,2024-11-29,1,221,66,155,74,,Budget,Casual Dining
ORD010426,R00420,Delhi,Mexican,2024-01-23,5,4355,1742,2613,62,,Premium,Fine Dining
ORD010427,R00836,Pune,Biryani,2024-11-26,4,192,57,135,77,3.1,Budget,Casual Dining
ORD010428,R00548,Bangalore,North Indian,2023-08-28,2,394,0,394,40,,Budget,Casual Dining
ORD010429,R01828,Kolkata,Mexican,2023-11-11,1,163,32,131,48,4.8,Budget,Casual Dining
ORD010430,R00091,Ahmedabad,South Indian,2024-08-28,1,130,0,130,67,3.8,Budget,Cloud Kitchen
ORD010431,R00761,Mumbai,Thai,2023-04-07,1,419,0,419,25,3.6,Mid-Range,Dhaba
ORD010432,R01849,Lucknow,Desserts,2024-05-23,4,2640,0,2640,35,,Premium,Cafe
ORD010433,R00886,Chennai,Italian,2023-09-09,4,1067,426,641,70,3.6,Mid-Range,Dhaba
ORD010434,R00781,Delhi,Thai,2024-11-08,1,83,0,83,69,,Budget,Cloud Kitchen
ORD010435,R00513,Mumbai,Thai,2024-11-27,5,3876,1162,2714,36,3.8,Premium,Quick Bites
ORD010436,R01888,Jaipur,Mexican,2024-11-16,5,2114,211,1903,49,4.0,Mid-Range,Quick Bites
ORD010437,R01233,Lucknow,Thai,2024-09-23,4,831,0,831,44,,Mid-Range,Cloud Kitchen
ORD010438,R00683,Hyderabad,Italian,2023-08-28,5,1161,0,1161,64,3.5,Mid-Range,Cloud Kitchen
ORD010439,R00140,Delhi,Italian,2024-08-11,5,1210,242,968,38,,Mid-Range,Quick Bites
ORD010440,R01975,Kolkata,Italian,2024-06-20,5,876,0,876,75,,Budget,Casual Dining
ORD010441,R01043,Delhi,Italian,2023-10-28,5,3273,1309,1964,41,,Premium,Cloud Kitchen
ORD010442,R00259,Pune,Fast Food,2024-07-04,3,221,0,221,32,3.7,Budget,Casual Dining
ORD010443,R00562,Chennai,Fast Food,2023-02-15,3,1113,111,1002,62,,Mid-Range,Cloud Kitchen
ORD010444,R00275,Bangalore,Chinese,2024-12-28,3,810,81,729,49,3.6,Mid-Range,Dhaba
ORD010445,R00351,Bangalore,Desserts,2024-02-24,3,293,29,264,85,4.3,Budget,Quick Bites
ORD010446,R00783,Lucknow,Continental,2024-03-03,3,814,0,814,24,,Mid-Range,Cafe
ORD010447,R01559,Mumbai,Desserts,2024-06-15,4,1857,185,1672,27,3.2,Mid-Range,Fine Dining
ORD010448,R00271,Delhi,Italian,2024-03-22,2,202,20,182,32,2.8,Budget,Cloud Kitchen
ORD010449,R00856,Pune,South Indian,2024-05-08,5,1535,460,1075,52,4.4,Mid-Range,Quick Bites
ORD010450,R01007,Jaipur,Desserts,2024-05-04,1,247,49,198,63,,Mid-Range,Casual Dining
ORD010451,R00937,Delhi,Mexican,2023-11-14,4,1045,313,732,61,4.4,Mid-Range,Quick Bites
ORD010452,R00643,Ahmedabad,Desserts,2023-02-20,2,982,392,590,43,,Premium,Cloud Kitchen
ORD010453,R01457,Bangalore,Mexican,2024-05-06,2,596,178,418,36,,Mid-Range,Cloud Kitchen
ORD010454,R00237,Mumbai,Biryani,2024-01-20,3,903,0,903,26,3.8,Mid-Range,Cloud Kitchen
ORD010455,R00350,Pune,Fast Food,2023-07-26,4,949,189,760,27,,Mid-Range,Quick Bites
ORD010456,R00766,Pune,Biryani,2024-10-24,5,906,90,816,55,,Mid-Range,Cloud Kitchen
ORD010457,R00546,Ahmedabad,Thai,2023-07-01,3,430,0,430,22,,Budget,Cafe
ORD010458,R00743,Mumbai,North Indian,2023-03-19,2,602,60,542,27,4.5,Mid-Range,Cloud Kitchen
ORD010459,R00923,Hyderabad,Continental,2023-04-25,4,494,148,346,51,2.6,Budget,Cloud Kitchen
ORD010460,R00518,Delhi,Thai,2023-08-12,2,233,23,210,48,,Budget,Cloud Kitchen
ORD010461,R00051,Lucknow,Desserts,2024-05-02,3,533,159,374,29,,Budget,Quick Bites
ORD010462,R00659,Kolkata,Italian,2024-11-20,5,708,354,354,53,,Budget,Casual Dining
ORD010463,R01711,Chennai,Fast Food,2023-11-08,5,815,0,815,26,3.8,Budget,Dhaba
ORD010464,R01086,Bangalore,Desserts,2023-12-02,3,1406,703,703,26,3.5,Mid-Range,Fine Dining
ORD010465,R01114,Hyderabad,South Indian,2024-06-20,1,426,0,426,45,,Premium,Cloud Kitchen
ORD010466,R00857,Lucknow,Fast Food,2023-10-03,3,2891,578,2313,68,3.1,Premium,Casual Dining
ORD010467,R01329,Pune,Italian,2023-11-03,2,472,188,284,47,3.2,Mid-Range,Fine Dining
ORD010468,R01247,Hyderabad,Fast Food,2024-06-30,3,542,216,326,24,4.3,Budget,Cloud Kitchen
ORD010469,R00182,Mumbai,Desserts,2024-08-26,4,1130,113,1017,74,3.5,Mid-Range,Casual Dining
ORD010470,R00849,Chennai,Thai,2024-08-10,3,308,30,278,32,,Budget,Cafe
ORD010471,R00721,Delhi,Biryani,2023-02-06,1,219,65,154,33,,Mid-Range,Quick Bites
ORD010472,R00178,Chennai,Desserts,2024-08-26,4,1301,390,911,85,3.9,Mid-Range,Casual Dining
ORD010473,R00723,Delhi,Chinese,2024-04-22,1,339,67,272,56,,Mid-Range,Casual Dining
ORD010474,R01921,Delhi,Italian,2023-12-15,1,428,128,300,54,,Mid-Range,Quick Bites
ORD010475,R01861,Pune,North Indian,2023-06-01,1,153,30,123,37,,Budget,Fine Dining
ORD010476,R00969,Kolkata,Desserts,2023-05-12,5,794,0,794,79,,Budget,Cafe
ORD010477,R01106,Mumbai,North Indian,2024-07-23,2,1177,470,707,35,,Premium,Casual Dining
ORD010478,R01939,Jaipur,Chinese,2023-10-30,5,1682,0,1682,56,4.6,Mid-Range,Cloud Kitchen
ORD010479,R00978,Hyderabad,South Indian,2024-11-19,3,705,141,564,52,3.0,Mid-Range,Quick Bites
ORD010480,R01223,Lucknow,Mexican,2024-09-01,2,1809,180,1629,23,,Premium,Cloud Kitchen
ORD010481,R01161,Ahmedabad,Biryani,2023-01-31,5,1415,424,991,49,,Mid-Range,Casual Dining
ORD010482,R01690,Chennai,Fast Food,2024-08-28,2,367,0,367,29,,Mid-Range,Quick Bites
ORD010483,R01663,Ahmedabad,Italian,2023-12-23,4,1189,0,1189,77,5.1,Mid-Range,Casual Dining
ORD010484,R01182,Bangalore,Chinese,2024-06-16,1,359,143,216,24,3.9,Mid-Range,Cafe
ORD010485,R01434,Chennai,Desserts,2024-07-15,4,557,55,502,37,,Budget,Cafe
ORD010486,R00575,Jaipur,South Indian,2023-10-19,3,479,239,240,32,3.7,Budget,Quick Bites
ORD010487,R01678,Hyderabad,North Indian,2024-01-10,3,333,0,333,74,,Budget,Casual Dining
ORD010488,R01030,Pune,Desserts,2024-07-24,5,1100,0,1100,45,,Budget,Quick Bites
ORD010489,R01938,Delhi,Desserts,2024-08-06,3,825,82,743,30,,Mid-Range,Dhaba
ORD010490,R01975,Kolkata,Italian,2024-06-28,4,768,0,768,68,3.0,Budget,Casual Dining
ORD010491,R00768,Mumbai,Biryani,2023-04-26,5,808,80,728,61,3.6,Budget,Quick Bites
ORD010492,R00913,Mumbai,Italian,2023-07-14,1,234,70,164,83,4.0,Mid-Range,Cafe
ORD010493,R01748,Chennai,North Indian,2023-07-01,4,1071,107,964,53,3.8,Mid-Range,Casual Dining
ORD010494,R01657,Jaipur,Italian,2023-05-27,5,713,0,713,39,2.6,Budget,Cafe
ORD010495,R00286,Pune,Chinese,2024-12-03,2,560,168,392,17,4.4,Mid-Range,Casual Dining
ORD010496,R01752,Kolkata,Italian,2023-08-08,1,335,0,335,51,3.1,Mid-Range,Cloud Kitchen
ORD010497,R01440,Jaipur,North Indian,2024-12-03,4,722,72,650,73,,Mid-Range,Cloud Kitchen
ORD010498,R01511,Chennai,Biryani,2023-08-05,3,193,57,136,25,3.8,Budget,Casual Dining
ORD010499,R01656,Delhi,Desserts,2023-11-03,2,223,0,223,39,,Budget,Fine Dining
ORD010500,R00495,Lucknow,Thai,2024-10-18,2,1143,0,1143,38,4.3,Premium,Cloud Kitchen
ORD010501,R00410,Jaipur,Fast Food,2023-06-19,3,337,0,337,81,,Budget,Dhaba
ORD010502,R01951,Lucknow,Italian,2024-09-29,4,643,0,643,43,,Budget,Casual Dining
ORD010503,R00693,Hyderabad,Continental,2024-12-04,2,115,11,104,28,,Budget,Fine Dining
ORD010504,R01085,Chennai,Chinese,2023-10-15,2,333,133,200,19,,Budget,Casual Dining
ORD010505,R00943,Pune,Italian,2024-10-20,4,346,34,312,43,3.9,Budget,Cloud Kitchen
ORD010506,R01244,Kolkata,Thai,2023-06-10,1,120,48,72,46,3.5,Budget,Casual Dining
ORD010507,R00994,Pune,Mexican,2024-10-12,2,781,78,703,68,4.6,Premium,Quick Bites
ORD010508,R01880,Pune,Fast Food,2023-10-08,5,1571,314,1257,31,,Mid-Range,Cafe
ORD010509,R01730,Hyderabad,North Indian,2023-09-01,2,622,0,622,57,3.4,Mid-Range,Cloud Kitchen
ORD010510,R00506,Pune,Biryani,2024-02-27,4,793,0,793,39,3.8,Mid-Range,Quick Bites
ORD010511,R01700,Hyderabad,Desserts,2024-10-07,2,594,59,535,52,,Mid-Range,Casual Dining
ORD010512,R00051,Lucknow,Desserts,2024-05-23,4,858,257,601,22,4.1,Budget,Quick Bites
ORD010513,R00065,Chennai,Continental,2023-08-30,4,4182,418,3764,44,4.6,Premium,Dhaba
ORD010514,R00763,Ahmedabad,Chinese,2023-05-13,3,951,95,856,45,,Mid-Range,Casual Dining
ORD010515,R01821,Hyderabad,Fast Food,2023-05-07,3,1414,424,990,53,3.2,Mid-Range,Quick Bites
ORD010516,R01167,Lucknow,Desserts,2023-07-09,3,1000,200,800,76,3.7,Mid-Range,Cafe
ORD010517,R01887,Pune,Biryani,2024-09-06,1,59,17,42,35,3.5,Budget,Cloud Kitchen
ORD010518,R01920,Mumbai,Italian,2024-10-23,2,148,14,134,64,,Budget,Dhaba
ORD010519,R01315,Ahmedabad,Fast Food,2023-04-09,2,496,49,447,29,3.4,Mid-Range,Cloud Kitchen
ORD010520,R01025,Delhi,North Indian,2023-07-04,2,751,300,451,50,,Mid-Range,Quick Bites
ORD010521,R00882,Lucknow,Biryani,2024-11-28,1,772,0,772,64,,Premium,Cloud Kitchen
ORD010522,R00285,Mumbai,Chinese,2024-12-29,5,1092,436,656,56,,Budget,Casual Dining
ORD010523,R01402,Lucknow,Chinese,2023-07-31,5,927,463,464,48,3.9,Mid-Range,Cafe
ORD010524,R00462,Hyderabad,Fast Food,2024-07-05,3,890,89,801,35,3.2,Mid-Range,Cloud Kitchen
ORD010525,R00902,Hyderabad,Mexican,2023-09-30,2,310,0,310,22,4.1,Budget,Cloud Kitchen
ORD010526,R00337,Chennai,Italian,2024-04-24,5,3144,943,2201,49,,Premium,Cloud Kitchen
ORD010527,R01332,Lucknow,North Indian,2023-08-23,5,287,86,201,86,,Budget,Cafe
ORD010528,R01556,Kolkata,South Indian,2023-12-11,2,919,183,736,67,,Premium,Casual Dining
ORD010529,R01770,Mumbai,South Indian,2023-12-29,3,406,162,244,33,2.9,Budget,Quick Bites
ORD010530,R00779,Chennai,Biryani,2024-04-11,2,128,38,90,61,,Budget,Cloud Kitchen
ORD010531,R01152,Hyderabad,Italian,2024-08-27,1,214,64,150,68,3.8,Budget,Quick Bites
ORD010532,R01316,Jaipur,Chinese,2024-03-25,4,1419,567,852,39,,Mid-Range,Cloud Kitchen
ORD010533,R01574,Ahmedabad,Fast Food,2024-06-16,3,572,0,572,68,3.7,Budget,Casual Dining
ORD010534,R00632,Bangalore,Mexican,2023-02-08,4,486,97,389,61,,Budget,Casual Dining
ORD010535,R00704,Lucknow,Chinese,2023-05-16,5,474,94,380,68,,Budget,Quick Bites
ORD010536,R01179,Hyderabad,Fast Food,2024-04-24,4,3044,304,2740,65,3.5,Premium,Cloud Kitchen
ORD010537,R00159,Jaipur,Chinese,2023-06-08,4,660,0,660,48,,Budget,Casual Dining
ORD010538,R01173,Jaipur,South Indian,2023-04-06,4,2359,1179,1180,59,5.0,Premium,Quick Bites
ORD010539,R00247,Bangalore,Continental,2024-03-20,2,418,41,377,24,,Mid-Range,Cloud Kitchen
ORD010540,R01629,Lucknow,Desserts,2023-01-18,4,1377,275,1102,29,3.2,Mid-Range,Quick Bites
ORD010541,R01940,Ahmedabad,Italian,2023-09-03,1,53,10,43,59,3.9,Budget,Casual Dining
ORD010542,R01619,Ahmedabad,Continental,2024-07-10,5,378,0,378,75,,Budget,Dhaba
ORD010543,R01790,Delhi,Continental,2024-09-04,1,394,39,355,55,,Mid-Range,Casual Dining
ORD010544,R01558,Hyderabad,Italian,2024-07-13,5,661,0,661,73,3.6,Budget,Casual Dining
ORD010545,R01127,Hyderabad,Italian,2024-02-23,4,258,103,155,48,3.4,Budget,Casual Dining
ORD010546,R00386,Lucknow,Biryani,2024-12-07,3,918,275,643,28,4.3,Mid-Range,Casual Dining
ORD010547,R00985,Hyderabad,Desserts,2023-03-16,1,200,20,180,52,2.8,Budget,Cloud Kitchen
ORD010548,R00143,Delhi,Biryani,2023-08-11,2,287,57,230,88,,Budget,Fine Dining
ORD010549,R00776,Pune,Mexican,2024-03-15,1,590,118,472,22,,Premium,Fine Dining
ORD010550,R01466,Mumbai,Chinese,2023-12-30,5,698,349,349,40,,Budget,Fine Dining
ORD010551,R01517,Chennai,Italian,2024-05-01,4,357,0,357,28,3.6,Budget,Quick Bites
ORD010552,R01440,Jaipur,North Indian,2023-04-30,5,1162,116,1046,50,3.5,Mid-Range,Cloud Kitchen
ORD010553,R01007,Jaipur,Desserts,2023-12-06,2,502,100,402,87,4.6,Mid-Range,Casual Dining
ORD010554,R00956,Lucknow,Fast Food,2024-08-17,1,213,42,171,89,4.2,Budget,Casual Dining
ORD010555,R00289,Lucknow,Thai,2023-04-30,1,170,51,119,19,2.4,Budget,Casual Dining
ORD010556,R01227,Chennai,Chinese,2023-05-30,5,833,249,584,50,,Budget,Cloud Kitchen
ORD010557,R01427,Delhi,North Indian,2023-05-23,1,176,70,106,60,,Budget,Dhaba
ORD010558,R01336,Delhi,South Indian,2023-03-11,4,815,81,734,76,2.9,Budget,Quick Bites
ORD010559,R01193,Pune,Biryani,2023-05-28,4,594,118,476,25,3.4,Budget,Quick Bites
ORD010560,R00457,Ahmedabad,Chinese,2023-10-04,1,183,54,129,39,4.6,Budget,Casual Dining
ORD010561,R01370,Ahmedabad,Continental,2024-03-11,4,534,53,481,22,3.3,Budget,Quick Bites
ORD010562,R01168,Jaipur,North Indian,2024-09-12,4,1487,594,893,34,,Mid-Range,Dhaba
ORD010563,R00634,Pune,Fast Food,2024-07-10,1,405,0,405,24,3.7,Mid-Range,Casual Dining
ORD010564,R01474,Ahmedabad,Mexican,2023-10-25,1,136,68,68,32,3.6,Budget,Quick Bites
ORD010565,R01147,Hyderabad,Mexican,2023-05-21,5,3032,606,2426,41,4.1,Premium,Casual Dining
ORD010566,R01527,Kolkata,North Indian,2024-07-01,5,1386,0,1386,33,5.5,Mid-Range,Casual Dining
ORD010567,R01925,Chennai,Desserts,2023-07-29,5,2436,243,2193,54,3.9,Premium,Casual Dining
ORD010568,R00253,Mumbai,Continental,2024-03-17,1,317,31,286,43,3.7,Mid-Range,Cafe
ORD010569,R01101,Delhi,Mexican,2023-02-26,5,425,0,425,22,,Budget,Quick Bites
ORD010570,R01385,Delhi,North Indian,2023-04-12,3,2149,0,2149,37,,Premium,Casual Dining
ORD010571,R00858,Chennai,Chinese,2024-09-13,5,537,53,484,44,,Budget,Casual Dining
ORD010572,R00823,Chennai,Fast Food,2024-05-12,1,112,33,79,52,3.1,Budget,Quick Bites
ORD010573,R01793,Lucknow,North Indian,2023-06-30,3,775,77,698,41,4.2,Mid-Range,Quick Bites
ORD010574,R01027,Delhi,North Indian,2023-11-28,1,118,0,118,63,3.1,Budget,Quick Bites
ORD010575,R00084,Mumbai,Chinese,2024-08-23,4,838,0,838,28,3.6,Mid-Range,Quick Bites
ORD010576,R01718,Delhi,Continental,2023-02-10,2,616,246,370,41,3.3,Mid-Range,Cafe
ORD010577,R01464,Chennai,Italian,2023-05-30,1,245,122,123,59,3.6,Mid-Range,Cafe
ORD010578,R00808,Mumbai,Chinese,2024-04-28,4,1195,0,1195,60,,Mid-Range,Casual Dining
ORD010579,R01936,Pune,Biryani,2023-11-18,1,129,0,129,37,3.6,Budget,Fine Dining
ORD010580,R01608,Jaipur,Continental,2023-03-17,2,507,101,406,30,,Mid-Range,Fine Dining
ORD010581,R00058,Jaipur,Chinese,2023-02-04,3,350,140,210,60,,Budget,Casual Dining
ORD010582,R00359,Chennai,South Indian,2023-11-15,3,2474,494,1980,51,,Premium,Fine Dining
